2022-01-14 14:44:05,0318956 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:44:33,7820098 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:44:33,7820098 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:44:33,7820098 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:44:33,7820098 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:44:34,2816461 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:44:34,8331711 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:44:34,8401515 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:44:34,9249304 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:44:35,8494528 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:44:35,9112880 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:44:35,9132828 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:44:35,9142835 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:44:35,9162748 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:44:51,5654300 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:44:55,5069208 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (9.668 ms) to execute.
2022-01-14 14:44:56,2828481 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:44:56,2828481 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:44:56,2828481 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:44:56,2828481 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:44:56,2838128 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:44:56,5341704 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:44:56,5341704 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:44:59,5311586 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:44:59,5311586 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:44:59,5311586 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:44:59,5311586 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:44:59,5321279 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:44:59,7834551 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:45:00,6042591 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:00,6242063 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:00,6780625 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:45:01,5716859 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:45:01,6335213 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:45:01,6355312 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:45:01,6365054 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:45:01,6385234 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:45:16,1276054 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:45:47,6732524 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:45:52,0376138 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (33.072 ms) to execute.
2022-01-14 14:45:53,0398967 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:45:53,0398967 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:45:53,0398967 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:45:53,0398967 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:45:53,0408957 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:45:53,5325798 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:45:53,5325798 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:45:56,2812387 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:45:56,2812387 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:45:56,2812387 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:45:56,2812387 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:45:56,2812387 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:45:56,5335587 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:45:57,2995058 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3064873 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3124710 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3324198 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3583483 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3583483 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,3972504 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:45:57,4241724 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:45:58,3197779 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:45:58,3806146 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:45:58,3836078 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:45:58,3836078 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:45:58,3866001 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:46:15,4002173 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:46:21,0032332 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (22.523 ms) to execute.
2022-01-14 14:46:21,7831788 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:46:21,7831788 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:46:21,7831788 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:46:21,7831788 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:46:21,7841451 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:46:22,2828126 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:46:22,2828126 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:46:25,2837876 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:46:25,2837876 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:46:25,2837876 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:46:25,2837876 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:46:25,2847856 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:46:25,7834516 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:46:26,3020641 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:46:26,3409588 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:46:26,4327425 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:46:27,6155507 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:46:27,6803781 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:46:27,6833701 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:46:27,6853892 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:46:27,6863610 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:46:43,4341417 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:46:46,2785663 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (9.347 ms) to execute.
2022-01-14 14:46:47,7845320 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:46:47,7845320 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:46:47,7845320 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:46:47,7845320 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:46:47,7855100 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:46:48,0318420 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:46:48,0318420 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:46:51,0338145 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:46:51,0338145 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:46:51,0338145 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:46:51,0338145 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:46:51,0338145 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:46:51,5334784 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:46:52,0909875 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:46:52,0979684 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:46:52,1757628 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:46:53,0524166 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:46:53,1142530 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:46:53,1172553 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:46:53,1172553 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:46:53,1192398 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:47:07,8917356 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:47:38,7559136 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:47:43,0125325 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (28.032 ms) to execute.
2022-01-14 14:47:44,0347980 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:47:44,0347980 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:47:44,0347980 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:47:44,0347980 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:47:44,0347980 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:47:44,5344635 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:47:44,5344635 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:47:47,5364717 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:47:47,5364717 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:47:47,5364717 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:47:47,5364717 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:47:47,5364717 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:47:48,0351029 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:47:48,5806763 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,5876221 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,5876221 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,5946054 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,6075688 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,6075688 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,6135825 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,6335000 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:47:48,6863591 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:47:49,6098895 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:47:49,6747168 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:47:49,6777070 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:47:49,6797029 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:47:49,6797029 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:48:09,4019622 [ERROR] CommunicationPLC_EIP::EtIPEvents_ConnectionTimedOut() PLC EIP Timeout
2022-01-14 14:48:09,4019622 [INFO]  DriversBase::ChangeDriverState() ChangeDriverState : 'Programmable Logic Controller' (Connected => Disconnected)
2022-01-14 14:48:09,4867378 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:48:12,5425648 [WARN]  CommunicationPLC_EIP::EtIPEvents_ConnectionClosed() PLC EIP connection closed.
2022-01-14 14:48:12,5425648 [INFO]  CommunicationPLC_EIP::EtIPEvents_ConnectionEstablished() PLC EIP connection opened
2022-01-14 14:48:12,5425648 [INFO]  DriversBase::ChangeDriverState() ChangeDriverState : 'Programmable Logic Controller' (Disconnected => Connected)
2022-01-14 14:48:12,5475527 [INFO]  CommunicationPLC_EIP::EtIPEvents_IncomingConnectionRunIdleFlagChanged() Run/Idle flag changed to RunFlag for connection instance 1
2022-01-14 14:48:12,6103846 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (18.975 ms) to execute.
2022-01-14 14:48:15,5854298 [USER]  SystemBase::PreInitialize() Safety zone 'Safety Zone 10 - Robotic Cell' status changed to 'Safety disarmed'. (User : Steven Cruz)
2022-01-14 14:48:15,6432751 [USER]  SystemBase::PreInitialize() Safety zone 'Safety Zone 20 - PSD Cell' status changed to 'Safety disarmed'. (User : Steven Cruz)
2022-01-14 14:48:23,3605194 [USER]  BuilderRecovery.xaml::btnApply_Click() Pallet state changed from 16 to 16. (User : Steven Cruz)
2022-01-14 14:48:23,3904065 [USER]  PLCButton::PLCButton_PreviewMouseLeftButtonDown() Command 'Access reset zone 10' used. (User : Steven Cruz)
2022-01-14 14:48:23,4153388 [USER]  SystemBase::PreInitialize() Safety zone 'Safety Zone 10 - Robotic Cell' status changed to 'Access request executing'. (User : Steven Cruz)
2022-01-14 14:48:23,6357769 [USER]  SystemBase::PreInitialize() Safety zone 'Safety Zone 10 - Robotic Cell' status changed to 'Safety armed paused'. (User : Steven Cruz)
2022-01-14 14:48:23,6626781 [USER]  SystemBase::PreInitialize() Safety zone 'Safety Zone 20 - PSD Cell' status changed to 'Safety armed paused'. (User : Steven Cruz)
2022-01-14 14:48:35,8758805 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:48:35,8758805 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:48:35,8758805 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:48:35,8758805 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:48:35,8768453 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:48:36,3755445 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:48:36,3755445 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:48:38,6055697 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:48:39,3725282 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:48:39,3725282 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:48:39,3725282 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:48:39,3725282 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:48:39,3735060 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:48:39,6238230 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:48:40,3917721 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,3977536 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4047370 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4107208 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4177007 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4237196 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4237196 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4306988 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,4306988 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:48:40,5224206 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:48:41,4609265 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:48:41,5277338 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:48:41,5307531 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:48:41,5307531 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:48:41,5337475 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:48:58,0459087 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:49:01,3341287 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (14.938 ms) to execute.
2022-01-14 14:49:03,1233396 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:49:03,1233396 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:49:03,1233396 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:49:03,1233396 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:49:03,1243153 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:49:03,3756651 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:49:03,3756651 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:49:06,3726508 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:49:06,3726508 [INFO]  BarcodeManager::Camera Lector() The barcode stop request is 1, so to stop the lector
2022-01-14 14:49:06,3726508 [INFO]  CameraLector::Camera Lector() StopFreeRunInternal to stop the barcode
2022-01-14 14:49:06,3726508 [INFO]  CameraLector::Camera Lector() DriverThreadMain to start the analyze of the barcodes
2022-01-14 14:49:06,3726508 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mTCgateoffdiag 1
2022-01-14 14:49:06,6239783 [INFO]  BarcodeManager::Camera Lector() StopScanningIndex changed, the PLC sent a message to stop the barcode
2022-01-14 14:49:07,4367770 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:49:07,4437601 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:49:07,4886384 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:49:07,4956198 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:49:07,4956198 [WARN]  CameraLector::ParseCodeType() The read barcode type is unknown : ?EANUPC
2022-01-14 14:49:07,5155665 [INFO]  BarcodeManager::Camera Lector() HMI sending the result to the PLC
2022-01-14 14:49:08,4440846 [INFO]  CameraLector::Camera Lector() Deleting allt he FTP files
2022-01-14 14:49:08,5069151 [INFO]  CameraLector::Camera Lector() Reset of the camera
2022-01-14 14:49:08,5089099 [INFO]  CameraLector::Camera Lector() Set Run Mode from sAN SetAccessMode 1
2022-01-14 14:49:08,5099080 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN mAPCReset
2022-01-14 14:49:08,5119008 [INFO]  CameraLector::Camera Lector() CameraLector message not took in charge : sAN Run 1
2022-01-14 14:49:22,9845796 [INFO]  SystemVisionBase::FinalProcessing_NewResult() New Result - 'Stack Locator 1000536'
2022-01-14 14:49:57,0843659 [WARN]  ProductionDataView.xaml::StatisticsSettings() Dispatcher.MonitoredInvoke() took too long (17.361 ms) to execute.
2022-01-14 14:49:58,6272380 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
2022-01-14 14:49:58,6272380 [INFO]  BarcodeManager::Camera Lector() There is at least 1 barcode to check
2022-01-14 14:49:58,6272380 [INFO]  BarcodeManager::Camera Lector() The barcode start request is 1, so to start the Lector
2022-01-14 14:49:58,6272380 [INFO]  CameraLector::Camera Lector() StartFreeRunInternal to start the barcode
2022-01-14 14:49:58,6282344 [INFO]  CameraLector::Camera Lector() Acquisition started message
2022-01-14 14:49:59,6255684 [INFO]  BarcodeManager::Camera Lector() StartScanningIndex changed, the PLC sent a message to start the barcode
